fecha,medio,titulo,enlace,nivel_coincidencia,elenco_o_cuerpo,sentimiento,tema_principal,obra_mencionada,resumen_gemini,keywords_detectadas
2026-08-21 07:00,El Observador,"Cuando Donizetti se volvió oriental: una de las óperas más populares tiene su versión uruguaya, inspirada en Blanes, y llega al Sodre - El Observador",https://news.google.com/rss/articles/CBMilwJBVV95cUxNaF9TeFZwVmtDUDF3ZEEwa1BZNjBwbE5laVhQeHNCelg5dVlrdUN2X3l1NklqY3pnelp3SloxcHdvaHBJdkRfd0FURnAwWlNtampKNVYtcExZaU80aFBuQ3BZRmQ5cVpZNF9Va3ZIQlFOOGU2LVdpZlh4NG8yUDFJbzA0eFRIMmNuR3MzZjFXY0hjejlxeGNHTkY4NEJKZXNqcGI4NVNJNGx6TDdVVURWQXJCZEFsUmxqeFFiVjVOOHFydFRvZURicVloZHVjV3h6ZVlIaFkzM01VbmZHUjJzTThuVzMycEtSWU4zR2dWNlYtYVU3cTRtQUFTTGxJMXRIR1g1Z09lR1IzQ20tV240ZWRKbWVLaHfSAZwCQVVfeXFMTUEtT1I4OXh1SEVWRVpCck9UYmg2WkQzdERkdlRpMXFDVWNoQWgzNlk2aHlyWlJLMDhjRG5wQWpHck4zYlZlT2NwVnp1X1U3TktGU0drVUlxSnBldkRSOUhLZWM0SW1kQ2hqdkRsczBMTjBwcEh0UjZ0X1dPRWt0bzNKYXFnMmtwdHNpcnB2b0FKLXdCejdRVzdKalpIMzhoeVVtckFWYUI4OWRZX3lTZE91U2pZQXZNbWl5a0JiQzBNdWlXUmk0R3F3ZkdicWtMTjFFRnc3RWc2Rk1IWXJfWjdwT0FSV3FVZGJsQTlJUFJkc3FFbk1zeDRPSFpBQmV1dnVKX0phTGlQeW1HT3ozLVkxUE9scFFFN2tCcFM?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMilwJBVV95cUxNaF9TeFZwVmtDUDF3ZEEwa1BZNjBwbE5laVhQeHNCelg5dVlrdUN2X3l1NklqY3pnelp3SloxcHdvaHBJdkRfd0FURnAwWlNtampKNVYtcExZaU80aFBuQ3BZRmQ5cVpZNF9Va3ZIQl",Sodre
2026-06-25 07:00,Montevideo Portal,"La Mojigata llega al Sodre con invitados, humor y una historia carnavalera - Montevideo Portal",https://news.google.com/rss/articles/CBMiwwFBVV95cUxNdEw2TzNvbGdsOUxCWmdMS1o5OE5NSER3TkU0X0VPSExqbDNfWnR3Z1pILWdmUkFGNG8tYVdJTC1EV1pSVGtjSXgyMTdyMHFnckFhbTc0MnU3bDFNNFZ4SGFoN0h0b0VJeno0anQydnNRdlNYQWtjSFFQT0VQZVdTUUN5ZUIzUy1Fc3RUYy1pMkFBZzVTbWRRWDNoNlR0MkJTWldxRl8zOEF4V3NBbWxDVUNlWFd0ajBCbjl4cl9seFplWEHSAecBQVVfeXFMTmFBVElic2otbGQ1UDNES1g2ejNNUFNDV01YQm5JUEhCV0hFVjZrdXZrUDkwRjdqUm9NX1k1QUtUSjRfWl9iZWlQOFF4SldXQTVIZGpmWlo4NGNfVVFtR3VCUnZkZVlzeFlMWWpvbHYwdnJiTG4wbGUyZHVsajh2UFlLQVJtYTZsOFAyN2wxaEpFZVBEaEVMdWZUdXhldHgtcWE4M1JidXEyTlByRWNVODZlMnp6amhXekRERXJDZzVBSEtzeHlMVUJ6S3lPd1ZnQlc4RnRTekpkdW5qMFVYNG50N1VoVnVN?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxNdEw2TzNvbGdsOUxCWmdMS1o5OE5NSER3TkU0X0VPSExqbDNfWnR3Z1pILWdmUkFGNG8tYVdJTC1EV1pSVGtjSXgyMTdyMHFnckFhbTc0MnU3bDFNNFZ4SGFoN0h0b0VJeno0anQydn",Sodre
2026-06-26 07:00,Montevideo Portal,"Vacaciones de julio: el Sodre ofrece talleres, juegos y espectáculos para toda la familia - Montevideo Portal",https://news.google.com/rss/articles/CBMi1gFBVV95cUxPT1l6WWRMeDFCRzNuQnZLQXRJdkVzWk1CZFVJZ09SRm1lcldMTS1KaWVNaEwza3NlUndaYnJOd0ZtYXNiZ3VGT1NuWVBBT0dpQU9MeldGUmlNZ2VJZ1lMam03ZjJaM3poV2NMRGdocnVqRVlFc2dtbEl3ZmtWSE1zMEpCS2ZsOE1BWDFKWWJDamZidm11cXo2MWRpaVItWUN4Ukl6dk16UzFDcURkbVZiSVp0ZnlQMWVnMzN5UnBrcUxiVWxwODVpUGx0QWN3dGlZRTNTNTlB0gH6AUFVX3lxTE9KWjVoNXNaTlc4RWIzTmRqSE8wMHRLZ2JwYXZlVEhydzV2UTZUQXZKRDA3Z0VEalpKT1ZhSzVpRUZUQkpHakYyVDc3QXh5UHdlNy1PdWFQLXZmcm8zbWdOWk9xMDR3ZkRld1g1YTRMQ1JxOE1xUmhqb1EtcUE3dkZqT3RhWmV6NFV3VUtxZVhoNm9kVVJvV1lpMDNIX3BSNHFwZ0JFS2Ruem91dkV0Yms2VUtLeldUTkRucmZmY0Z4a0RHVnV2bHNjbmlzX2VONm9FRTFUUU5ucG5wODZtc1A4ZzJkdXIxM1R5U3FLOEdROVhCb1cxMFlTdVE?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxPT1l6WWRMeDFCRzNuQnZLQXRJdkVzWk1CZFVJZ09SRm1lcldMTS1KaWVNaEwza3NlUndaYnJOd0ZtYXNiZ3VGT1NuWVBBT0dpQU9MeldGUmlNZ2VJZ1lMam03ZjJaM3poV2NMRGdocn",Sodre
2026-09-07 11:02,rochanoticias.com,Alumnos de escuela departamental de danza “Maestra Hebe Rosa” participaron de actividad en el SODRE - rochanoticias.com,https://news.google.com/rss/articles/CBMi0AFBVV95cUxONXVuel9IdndEajFuUjBpejRpNUFaLWZ1S2VlREpVNUFhZGVpUXhZZkJUUF92SUstWURraGtXamdIQmhhSlAzcG8wYm5UcXAzd21KcVQ3b3FrZTk3ZDVfbFVqWFNxenItNlBONFd2T2k2RVpMTVFhampScFRiMDZVaUs3MG9pTGpkUzlKMko4WTJvd3FtU2RVcnBDOXJTQUhYejNTM0pMTUpFTHFGMnZQdlRzTTQwQUREendDVVhoR3l1QWZEeUNEanB2Mm44ZUFE?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi0AFBVV95cUxONXVuel9IdndEajFuUjBpejRpNUFaLWZ1S2VlREpVNUFhZGVpUXhZZkJUUF92SUstWURraGtXamdIQmhhSlAzcG8wYm5UcXAzd21KcVQ3b3FrZTk3ZDVfbFVqWFNxenItNlBONFd2T2",Sodre
2026-05-14 07:00,GUB.UY,Más de 1.200 escolares y liceales del medio rural asistieron a función de “El corsario” en el Sodre - GUB.UY,https://news.google.com/rss/articles/CBMinAFBVV95cUxPV2tzWW9WY256c0NyTnZnQWhJT0lyMF9wekoyN2IzUGtpVkdqUVg1NHJWRk9STzVTQUhscGxVVDNiYTU5a285SHM5cmZNMmtOa3dNQ1hwOU5ONmFhMjVISlROdGJCbURWRllFWHNRSURxYlVucGwxZ0hERlQyazhFS0x1czJqZ2ZFRlZCaFBTYms5MlNLVlZ4TEQ0dWw?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMinAFBVV95cUxPV2tzWW9WY256c0NyTnZnQWhJT0lyMF9wekoyN2IzUGtpVkdqUVg1NHJWRk9STzVTQUhscGxVVDNiYTU5a285SHM5cmZNMmtOa3dNQ1hwOU5ONmFhMjVISlROdGJCbURWRllFWHNRSU",Sodre
2026-06-15 07:00,GUB.UY,Más de 1.500 estudiantes vibraron con el primer partido de Uruguay en la Copa del Mundo 2026 - GUB.UY,https://news.google.com/rss/articles/CBMivgFBVV95cUxOUW04WVZPeTRUS2hjQTJhOFZ6VWdRQlRiOUxVQ2dSeVVFRFpFZFVoNWxyWEoxVDZwRUZQbmp6amItOTVSQk44RjYwNWFXbFpyYTM4SWJENF9WQnVldm1JdVd6cTBJb1FsYWhQOEZMZ0pQdjhpS0FRM3hKLW95aXIxdjh2SXZOc0hXTGpTekxNdWNMd0d5S0Z1RkhIUFE0dFVsNXY0N0Utc2hkX1MxQk1TX0x1VkpIUWJqOXpMMEV3?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxOUW04WVZPeTRUS2hjQTJhOFZ6VWdRQlRiOUxVQ2dSeVVFRFpFZFVoNWxyWEoxVDZwRUZQbmp6amItOTVSQk44RjYwNWFXbFpyYTM4SWJENF9WQnVldm1JdVd6cTBJb1FsYWhQOEZMZ0",Sodre
2026-03-07 08:00,rivera.gub.uy,Rivera abre gira del SODRE en el Teatro Municipal – Intendencia Departamental de Rivera - rivera.gub.uy,https://news.google.com/rss/articles/CBMiiwFBVV95cUxObk1XU3hEM2hKcU9ubmpJVWZkTktVMDJ2NGtBZ1JzYUNNeFVnMHdBcnRFMkhwQjFtaTFwbFJmM2FUb1pVeWNwbXAxRUh0TkNtOWNkb0FQOWZ2TzVsVU54ejUzaUp5ekJqMUJocnM0M3cyZUZOOFVBQWZuWXMzZXVINkpFeFRTZlBVazRR?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiiwFBVV95cUxObk1XU3hEM2hKcU9ubmpJVWZkTktVMDJ2NGtBZ1JzYUNNeFVnMHdBcnRFMkhwQjFtaTFwbFJmM2FUb1pVeWNwbXAxRUh0TkNtOWNkb0FQOWZ2TzVsVU54ejUzaUp5ekJqMUJocnM0M3",Sodre
2026-08-01 07:00,Cooltivarte Portal,La Mojigata “Los inadaptados con relaciones” – Auditorio Adela Reta del Sodre - Cooltivarte Portal,https://news.google.com/rss/articles/CBMiqAFBVV95cUxONDRoNmI1ZnpKMjVKb0ZrWGdHZXhPMGhSTnozTmdzQmFJbGxfZVJtQTY1YTAtZWsyZGpiYk9qb2YtdTdYX0FZYlhOSjhjcXpoNVpXc0JyV1dUb3RnNUZxSU1WWmpWYi1QdmRVZVl3U2haUTNDLURzcXB4NmJ1U09jb3RzMHNFNktfUVJVcHhqWDJNOXg0ZFBOVUlLN2tBT25SNmVidFkxTDI?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxONDRoNmI1ZnpKMjVKb0ZrWGdHZXhPMGhSTnozTmdzQmFJbGxfZVJtQTY1YTAtZWsyZGpiYk9qb2YtdTdYX0FZYlhOSjhjcXpoNVpXc0JyV1dUb3RnNUZxSU1WWmpWYi1QdmRVZVl3U2",Sodre
2026-06-12 07:00,GUB.UY,Niñas y niños de escuelas rurales de Florida disfrutaron del Teatrino en la localidad de Cerro Colorado - GUB.UY,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQaFJTMHhSTUFpMnVMM0hjUGk3aGc3MkhsaW5oaXUzeGRKV3BraUhDbXdlU19qNWIxNzJteGtMd2p4NncwbUZERE9jNGt0eUJURXd2N0E3SDdkVWstRG5RSTNMU3h0cmYwY1EzMkNzdE92dGZ5Nkg3VWt2UkpNYzMwZk5RcnRjVi1iQVRhTXdPVURjdzc1WTg1LVpVVldXU1YzNzVvVEl0UUpraFQ5RHM1UjhDNzRITWhfdGVwZk1HX3VLR0FYSkZabVdWQ0d0MHJmZmdUaFRtTWhoOGR1N0JhSA?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi4AFBVV95cUxQaFJTMHhSTUFpMnVMM0hjUGk3aGc3MkhsaW5oaXUzeGRKV3BraUhDbXdlU19qNWIxNzJteGtMd2p4NncwbUZERE9jNGt0eUJURXd2N0E3SDdkVWstRG5RSTNMU3h0cmYwY1EzMkNzdE",Sodre
2026-08-14 07:00,Caras y Caretas,Sinfonía para una sociedad más justa - Caras y Caretas,https://news.google.com/rss/articles/CBMimgFBVV95cUxOOWN1aHZBSXV4UmNJd0pkTkU1MUJ6QWROSXFLTDdqUlF6Q0Y5d3dVb0VBU3RiRURNczVZb0hTeXY5dU1vUUw4ZC04Y1JxYnhROV9CQVV3WTNHVm03eWFQdlEyTjByUEVtd0x1MlVGa0JfVXBaMHFuTU1rTUpFZk9wa1J0dEk2UEd1cEtoc3VxeFpTS0pfbm5xeHF30gGfAUFVX3lxTFBXVDd0VmpoUGJxWnFWUXdTRjFwQ3Rtc0RIc2tWaGdJZ1ZpSThnUDlyQlN1Mm1UcGQtRzE3OTNXUnF2bU9CQ1ZrVjh5cFU1TmZvc3dYOVE2cTJyOWhWbXlmZXRXdkZIdklkRUtfUlhVa09uNDRhSmdSNkZZYzB2ckVRbURrU0ZSWEVYR0xWZE9VUEVOc1FielRoenIwVjZTMA?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMimgFBVV95cUxOOWN1aHZBSXV4UmNJd0pkTkU1MUJ6QWROSXFLTDdqUlF6Q0Y5d3dVb0VBU3RiRURNczVZb0hTeXY5dU1vUUw4ZC04Y1JxYnhROV9CQVV3WTNHVm03eWFQdlEyTjByUEVtd0x1MlVGa0",Sodre
2026-02-05 08:00,Intendencia Maldonado,Área de Ballet del Sodre en Maldonado extendió el plazo de inscripciones a sus cursos regulares de Danza Clásica - Intendencia Maldonado,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNYjc4UFVhZkRieW53UnVNUXFwcDFudGlqZ3VSci15aVF6MG54cklaZHVFZk9hZGo4LUE1NksyQW1SZ25Kd3drZkx3VGIyTUlCTng2Q0FLTU9XU1lWVUpDUldid1VjNVdRM05KTVVlemVWSnBjUWVQbTZ1X29EVXhkUkxfclRNTnIwamt0N00xQVJYdUlkaTdCejNfdkU0MHBoNXJtekJ5c1YyZGVqcGU1UHE5Vy1CSVd1R0hxSDJvWjRWZw?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxNYjc4UFVhZkRieW53UnVNUXFwcDFudGlqZ3VSci15aVF6MG54cklaZHVFZk9hZGo4LUE1NksyQW1SZ25Kd3drZkx3VGIyTUlCTng2Q0FLTU9XU1lWVUpDUldid1VjNVdRM05KTVVlem",Sodre
2026-04-27 07:00,Montevideo Portal,El Principito y Aladdín llegarán al Sodre para las vacaciones de invierno - Montevideo Portal,https://news.google.com/rss/articles/CBMiwwFBVV95cUxORzlrOXBMZk9wQkMwd0JTY0NjUHZYTmktVzVBeDVLSDloOG1YdmRCTXY5ZUFlNkZ3bng2NDE4MU9tVFd6RzdRaFBpWG9ETXljeDd1Wm1GWWNKcGg4VXJrTUxOMXhNSHIxSUVsaGQ3TDZtY2ZkNXJIQ3BrS2hod2dRbThXZFVHSzM1ZFhOd2d4NDh5b202U2hWeVpaOWh1dnlwcnUydGg2X18yS09KUUlkalFvSnVVNXBUQzJFSV9JeDlJb2_SAecBQVVfeXFMTlF0WjNyYmtsZmlkUTlvT2Q1UVo2V0k2R3ZHNk9wWkgxS2Y3WDhmUk81NkZnUU83MlBfVzllS1otb3Q5NEYtNUZ6ekpZQ3FwdDRjSkxQRllCdUVUUUNCdUFkUlE2RDdoeXllVXNESUtYYWZ4YklWUnlEanpJNno5RUJCR2wyN0hXbVRNZDJ1aTk4c1JyZ2pEOVg4VG5wVkhZWi1pWjFpbFVDdVdIYy05bllVcEVpcFdfandaN2s3YmJ6R0xmal9sOHBxU1FXV2hpUjdNUGxVbkY4RVJrWnp4aFZWOFNjampF?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxORzlrOXBMZk9wQkMwd0JTY0NjUHZYTmktVzVBeDVLSDloOG1YdmRCTXY5ZUFlNkZ3bng2NDE4MU9tVFd6RzdRaFBpWG9ETXljeDd1Wm1GWWNKcGg4VXJrTUxOMXhNSHIxSUVsaGQ3TD",Sodre
2026-08-01 07:00,rionegroahora.com,EL CORO NACIONAL DEL SODRE SE PRESENTA ESTA NOCHE EN EL TEATRO MIGUEL YOUNG - rionegroahora.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxONFlZY19qeWw0RFdBRWoxWjROb3o1QnVZeVJQblQ0NE56YlBnMDhjUEJUQ1B4VXc4LVF0RllsSHlvdHRpczdzSkZyM21GT3pLc3NBSGRjZTRBdU1FWDY4ekhJYUllTGRGb0lGaG9xa0xjX3N3bEdnMDctRi1yc013R0lxQTVDSmdDSmZIbjRxNkhyN1Bta1I5cnJKd04xeURIeXZ4VlR1eERPczdPMWhYS01Xaw?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxONFlZY19qeWw0RFdBRWoxWjROb3o1QnVZeVJQblQ0NE56YlBnMDhjUEJUQ1B4VXc4LVF0RllsSHlvdHRpczdzSkZyM21GT3pLc3NBSGRjZTRBdU1FWDY4ekhJYUllTGRGb0lGaG9xa0",Sodre
2026-07-02 07:00,Radiomundo En Perspectiva,El Carnaval de los animales: la gran experiencia artística del Sodre para disfrutar en vacaciones de julio - Radiomundo En Perspectiva,https://news.google.com/rss/articles/CBMi-AFBVV95cUxPNWs5T2xsbXNPMUQ5YmtBUW00LUl3bTRJZzFHb2ZQZEpnOTlTYi1MMEV6NnNPXy1kRHVkQ0JiUEpldUpKVmFtTmlhWlFtOEZFQlVkc0NuRElvdTNPNTMzZEFqWFBqRmQ5SVM2RzdXQUxxRlluSXpXZnpLdUNqUE9NQ2ZDSkhhU1ZNRlR1UlpUczVRTklESWlLMDUwdm91SnJOUFRqdWtqcXpqLWp0b1lmNWNsb0JtRFg1ZWZTRUs2ekxscTk1dmp0NUJXQ1Q3amJSM3ptUS1DS2V4RXlZdmYySm5BNzRERkN5NTlMQm9rZVY4NzYyTnZNbw?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi-AFBVV95cUxPNWs5T2xsbXNPMUQ5YmtBUW00LUl3bTRJZzFHb2ZQZEpnOTlTYi1MMEV6NnNPXy1kRHVkQ0JiUEpldUpKVmFtTmlhWlFtOEZFQlVkc0NuRElvdTNPNTMzZEFqWFBqRmQ5SVM2RzdXQU",Sodre
2026-08-12 07:00,EL PAÍS Uruguay,"El encuentro entre Yamandú Orsi, Jaime Roos y Rubén Blades tras el show del panameño en el Auditorio del Sodre - EL PAÍS Uruguay",https://news.google.com/rss/articles/CBMi4wFBVV95cUxPcVNyZXpUMDVNVE5DNk1XRXRrWVZHNGRJdFBHb2k1eDFDVVJsRVdQOTMtdHFlSXpGbk5yYW5uSlFOcC1KMk9ZVVV5TW1wMnZLT0ltWlhhbkNoZnRDUmFKUkREcm5SN0szU3FfckFtSEZLNXc5TWhDalRKN3pqbnZKc0RLX1oyN1I0anZTSW92ZDdUbTV0MHo3dHVXZlc1Q1dlNHF6YzhFcHJwUUpNYkxlYS05NDl5a1k3ZFhDZ01VdGk0REFfbXRka2VqV1VRekhidlhsU0xJWXFxRlA4cEFBUVl1dw?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi4wFBVV95cUxPcVNyZXpUMDVNVE5DNk1XRXRrWVZHNGRJdFBHb2k1eDFDVVJsRVdQOTMtdHFlSXpGbk5yYW5uSlFOcC1KMk9ZVVV5TW1wMnZLT0ltWlhhbkNoZnRDUmFKUkREcm5SN0szU3FfckFtSE",Sodre
2026-05-08 07:00,Montevideo Portal,El Sodre revive “El Corsario” con una impactante puesta de Anna-Marie Holmes - Montevideo Portal,https://news.google.com/rss/articles/CBMixAFBVV95cUxPRWNhdFJJNWNVdjhQR0Y4dDhYRTI3SEJST1luTnhJRTQzME1hUlJNTXd1cDVib3U0dHZySkYza1JkLWtsSEJJQ0tfQzJTMEtLS1ctTV9MaC1vYkh4eWpMdFdxeWhtREJZZDdsQVVJYmhSbTA2cFRfcjFRZmZtWHpfYVptUFhfRUNOXzlsbmxXbEJiY0kyS0JPbFlYelJobnJxM3I3TGltVjhGaUk2Rjdpck9kRi11YnA4NzI0bFhIODNOeHdz0gHoAUFVX3lxTE5QQWVRa1NTR1BMREtfWVJaUm9HVE9hcEVPYndiU2JINzMyaFltaVNnNjRNQ0d4Q3RmSEU0dVdPWUs4VEpxRU83c1FpTGoxX3drNDRMcHprZkt4a1hvek9mR3pReUI3cGtSNFk5cUJfYTNFUFZOUGlqdGZodzhxX1FzMDZSRVhCdE5NdjhkejdSeUdXUV9pLUlxbTBBYnFYT3hTandpOE9KQkxQVVp5Y3FoZ3ZDZUNJWjQ0V3hOUldxV0QwbU8xYzRVcVd6b1VVMHYzVVhYdktHVkpFclJZMmpUUGhhWnBDc3g?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxPRWNhdFJJNWNVdjhQR0Y4dDhYRTI3SEJST1luTnhJRTQzME1hUlJNTXd1cDVib3U0dHZySkYza1JkLWtsSEJJQ0tfQzJTMEtLS1ctTV9MaC1vYkh4eWpMdFdxeWhtREJZZDdsQVVJYm",Sodre
2026-04-21 07:00,GUB.UY,«El Corsario» abre la temporada del Ballet Nacional del Sodre - GUB.UY,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPcGdYd0xEcjBqZ04wOWczbUt1RXFFY3FhdGstTUlWOWRVNHdKeTFNRC1BNG1EQVFfWGs2WG5rRnVhcWZETGVEV1FQaTI1VnYxNWc2ZzRzTlZRYUU1aFRkcVMwaVppZ1I3RWdXLVlnU2plNVM4Y2l6cHZONVQ3UWV5eUtwbGc1VV80a1VTU1BDM3lpaV9BeDRUX1VZWVJDdmt3dTNlMXpGTXlDWkVSZnhQY1NwclViZldma0FjblJtaXk?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxPcGdYd0xEcjBqZ04wOWczbUt1RXFFY3FhdGstTUlWOWRVNHdKeTFNRC1BNG1EQVFfWGs2WG5rRnVhcWZETGVEV1FQaTI1VnYxNWc2ZzRzTlZRYUU1aFRkcVMwaVppZ1I3RWdXLVlnU2",Sodre
2026-08-21 07:00,EL PAÍS Uruguay,"Entre elogios a la organización del MSP y críticas por la agenda: la vacunación ""masiva"" contra el meningococo - EL PAÍS Uruguay",https://news.google.com/rss/articles/CBMi5gFBVV95cUxNbVdVMHdYaDdWQXMtWUtWcFJpTWRQaEQzM1FjMmJBM1E4Q1BuTDdBWUl0V1NKMHNESHFlQUs3dmgtTXllM21RVkZ1MXVvQnRjbW9YTmdaelpickFXdExadEVRbmhPeDJWTWp4N0dOQno3akEySGpJbVlfdVMwRzNyMThLMmdqWVlReURpRzJhelNxcXJBNWVpaUk4YzhZdHJKNUd2bkhMQW9jLTR5UFo3MzNrcm1yVUNheGE5SV8wczdkWjVtSUNTZ3o0OGhKM0VjTUNJU0hTUFN1alBKODBrUDJ5TWR1dw?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi5gFBVV95cUxNbVdVMHdYaDdWQXMtWUtWcFJpTWRQaEQzM1FjMmJBM1E4Q1BuTDdBWUl0V1NKMHNESHFlQUs3dmgtTXllM21RVkZ1MXVvQnRjbW9YTmdaelpickFXdExadEVRbmhPeDJWTWp4N0dOQn",Sodre
2026-07-14 07:00,GUB.UY,Ballet Nacional del SODRE: llamado a audición internacional - GUB.UY,https://news.google.com/rss/articles/CBMi5AFBVV95cUxQT2QtRWJWXzlGZzlrUmliYTVhalBNTUdWWVZ6WjU5V2ZrZC1TcnYyLWlTM2Zzb2VmenA1MEFpT1Y0b0hFVEpmaE9SdTVFdnBZMDBHcFNNVDRScFpvaEhSdTV5aHN6OHhFclVWcV8tMkl2V0ZDV1lfSEtsY3RMUnhNRzlrTGZSZXFfZ1ZOQlEwTFVFNlRnVFBXbUwyNDU3V1YydTY1RUZaWWowRW95cjJwVFhkeWNUWlFnYWU5SWNfSUhaNzlnZHJVdlhSY1FfeEZUQkxhS0ZhaW1RNkwyWjdXdGtxZm4?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi5AFBVV95cUxQT2QtRWJWXzlGZzlrUmliYTVhalBNTUdWWVZ6WjU5V2ZrZC1TcnYyLWlTM2Zzb2VmenA1MEFpT1Y0b0hFVEpmaE9SdTVFdnBZMDBHcFNNVDRScFpvaEhSdTV5aHN6OHhFclVWcV8tMk",Sodre
2026-07-14 07:00,GUB.UY,El Ballet Nacional Sodre abre su Audición Internacional para la Temporada 2027 - GUB.UY,https://news.google.com/rss/articles/CBMi3AFBVV95cUxNem1KcXp6YXZ3OFJnSzV6NlJCTW9ZSHFUTm9qSDY1WkItTjFVWjNKSl9tNFBqbzFrT25handVU18zQ3Qtd2o4TUtvRnZvTkZ1T1d0U0hFdklJcGh4cnlXQ3NjMkxDaThPUUtpcVZxbHVHQ3piTUZ3bVBWZEhqMW1oa3NsTkhZckxhOThKbDFDRGFCTUxOTENLUTR5LXhGN2pzUllkY2toLWphN3F3ZHE5ckZSeU1PNFRFcjV6RnFDdDJ6S1NoZnlYd3RLTHpLX183RnhmTkZlZWxBWExf?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMi3AFBVV95cUxNem1KcXp6YXZ3OFJnSzV6NlJCTW9ZSHFUTm9qSDY1WkItTjFVWjNKSl9tNFBqbzFrT25handVU18zQ3Qtd2o4TUtvRnZvTkZ1T1d0U0hFdklJcGh4cnlXQ3NjMkxDaThPUUtpcVZxbH",Sodre
2026-09-01 07:00,Montevideo Portal,Gabriel Rolón vuelve a Uruguay con la despedida definitiva de “Palabra plena” - Montevideo Portal,https://news.google.com/rss/articles/CBMixwFBVV95cUxOd1RZWGY3THhKTUo0VGhHUkxyRlpMZmhrc0pmNkUzSkdlSHBtSmlBalRfVHFSWnZQa3A3Q2ZJcUNnTWhnNUdQWjVDVXhQajRqd3ExNVA4UHl2LWU0cEt0bnl6c2E0Z19xek5rXzE1Y3NSa0g5bTlsWmdlX09WTFJfVXZjbUFkeGpqbXhBcERtdjJKR1ViTjl6THZDeWc0MWQtT0RkRU9CQ1dTYUkyUzdJZmphR1lYeGVPM1c0T3ZLUDYyemZvWlpz0gHrAUFVX3lxTE9HQkU0MVBtbWFqRHczcENLRkI0VUthR0JwS29iT1R6SE83M2E1M2lSQTg3RUMtRS1mNDREcEdrR09xMVFhT25YU21qZWJGSnM4VVJKUzlDODhtME9CSzRRN29aRUxXZ2ZBRU80WXRvTXZfRlU5UmZJSVVxR2dPYy1sckd3NWNCa3BlbFY2bzZpNjBlei1uRmwwMmhtbXN0cFZVQ21oZjBqd1hXcUY1dlV5RXBGcHBSNXdhSHdoalZxQURZdnlhT2FXeWFPaGNHQ1JPWVh0Z0JKY2hvMFdETnNiOE1mSzdkanNLYlU?oc=5,Búsqueda Histórica 2026,No analizado,No analizado,No analizado,-,"<a href=""https://news.google.com/rss/articles/CBMixwFBVV95cUxOd1RZWGY3THhKTUo0VGhHUkxyRlpMZmhrc0pmNkUzSkdlSHBtSmlBalRfVHFSWnZQa3A3Q2ZJcUNnTWhnNUdQWjVDVXhQajRqd3ExNVA4UHl2LWU0cEt0bnl6c2E0Z19xek5rXzE1Y3",Sodre
